Date,Unemployment Rate,Personal Saving Rate,M2,Real Disposable Personal Income,Personal Consumption Expenditures,Real Broad Exchange Rate,10-Year Yield,Federal Funds Rate,Total Construction Spending,Industrial Production Index,CPI,Normalized GDP,Price,Change %,SP500_returns,Consumption_growth,Income_growth,Personal_Saving_Rate,M2_pct_change,IP_growth,Construction_growth,FX_returns,10Y_yield_diff,FFR_diff,CPI_adj,D1_D12_log_CPI
2006-01-01,4.7,3.7,6708.14,11096.7,9071.6,110.94,4.416,4.28516129,1195642.0,98.3353,203.2,101.0555,1280.1,0.0255,0.02515557420505843,0.010026285058220452,0.010918474427526803,0.1769307081590783,0.0011103317563836423,0.001266878525208348,0.009213116023833123,-0.00933076929365928,-0.05114285699999943,0.12806451599999935,0.0034567901234567877,-4.162912612137859e-05
2006-02-01,4.8,3.9,6719.0,11151.4,9096.0,111.11,4.568947368,4.491428571,1205639.0,98.3412,203.6,101.1368,1280.7,0.0005,0.000468603569962589,0.0026861021456650036,0.004917283742789991,0.05264373348542173,0.0016189286448999862,5.999700016801057e-05,0.00832643722848836,0.0015311869688288127,0.15294736799999953,0.20626728100000058,0.0039447731755424265,-4.146383120495756e-05
2006-03-01,4.7,4.1,6792.825,11195.7,9132.9,111.79,4.723913043,4.589354839,1205169.0,98.5915,204.3,101.1797,1294.8,0.011000000000000001,0.010949439620063117,0.004048521896642399,0.003964725447998418,0.05001042057466143,0.01098749813960409,0.0025419865241289585,-0.0003899107734461893,0.006101409686317005,0.1549656749999997,0.09792626800000015,0.005413385826771755,-7.21669147409898e-05
2006-04-01,4.7,3.8,6868.325,11190.3,9191.6,111.47,4.990526316,4.790333333,1193296.0,98.9042,204.8,101.1859,1310.6,0.012199999999999999,0.012128804553307226,0.00640674515376638,-0.00048244439424216523,-0.07598590697792207,0.01111466878655043,0.0031666538694770097,-0.00990057973239189,-0.0028666148807019454,0.2666132730000008,0.20097849400000012,0.005893909626719207,0.0019447660503439934
2006-05-01,4.6,3.6,6792.16,11182.7,9231.8,109.49,5.11,4.940322581,1180581.0,98.8999,205.4,101.1659,1270.1,-0.030899999999999997,-0.03138941009512308,0.004364022254273792,-0.0006793903626984843,-0.054067221270275745,-0.01108931216854181,-4.347735967780153e-05,-0.010712536155738306,-0.017922275516198738,0.11947368399999991,0.1499892479999998,0.00538423886441497,0.0014280244636015738
2006-06-01,4.6,3.7,6850.15,11198.2,9259.6,111.21,5.106363636,4.991,1172128.0,99.209,205.9,101.1349,1270.2,0.0001,7.873085860055085e-05,0.0030068054278959977,0.0013851098461721278,0.027398974188114655,0.008537784740053178,0.003120508476132322,-0.00718578997481778,0.01558708494541694,-0.003636364000000114,0.050677418999999446,0.00537109375,0.001932687758074536
2006-07-01,4.7,3.1,6867.74,11196.3,9343.8,111.17,5.0875,5.23516129,1157926.0,99.1473,206.3,101.1088,1276.7,0.0051,0.005104255457431428,0.009052170566397066,-0.0001696845211593967,-0.1769307081590783,0.0025678269818909527,-0.0006221128543932863,-0.012190426380977115,-0.00035974458522680663,-0.01886363599999985,0.2441612900000001,0.004381694255112034,0.00044640975040888264
2006-08-01,4.7,3.3,6891.225,11189.6,9342.2,110.36,4.876521739,5.246451613,1145907.0,99.5815,206.8,101.101,1303.8,0.0212,0.021004453664133393,-0.00017125120452909925,-0.000598591095293699,0.06252035698133396,0.003419611109331644,0.004369781238755088,-0.010434010660283377,-0.007312811896438731,-0.21097826100000017,0.01129032299999988,0.004371053909664857,0.0014256975993500731
2006-09-01,4.5,3.2,6918.425,11252.3,9375.4,109.91,4.719,5.254666667,1135753.0,99.4133,207.2,101.1175,1335.8,0.0245,0.024247285801096474,0.0035474670702626554,0.005587776716000192,-0.030771658666753687,0.003947048601663727,-0.0016904968376723062,-0.008900596086840906,-0.004085900268275822,-0.15752173899999988,0.008215054000000777,0.004362578768783321,0.00093833188391379
2006-10-01,4.4,3.2,6950.72,11306.0,9393.6,109.67,4.729047619,5.24516129,1122914.0,99.2931,207.6,101.152,1377.9,0.0315,0.031030237708321806,0.0019393687148401284,0.004761006054142314,0.0,0.004667969949808004,-0.0012098252966303846,-0.011368774844106255,-0.0021859923086919864,0.010047618999999841,-0.009505376999999982,0.003868471953578201,-0.0015427238490532957
2006-11-01,4.5,3.6,7022.425,11353.1,9400.2,108.35,4.595238095,5.245666667,1121749.0,99.2376,207.8,101.1939,1400.6,0.0165,0.01634011522155987,0.0007023593175752296,0.004157276135021704,0.11778303565638337,0.01031619745868051,-0.0005591074976889487,-0.0010380178268238893,-0.012109128789749235,-0.13380952400000012,0.0005053769999996405,0.0028957528957529455,-0.001509261771995618
2006-12-01,4.4,3.5,7084.1,11406.8,9488.3,107.07,4.5645,5.238064516,1135406.0,100.2526,208.1,101.2348,1418.3,0.0126,0.012558255079144764,0.009328494997157932,0.004718834410219586,-0.02817087696669618,0.00878257866762544,0.010176026278151618,0.012101221812438112,-0.011883901812189457,-0.030738095000000243,-0.00760215100000039,0.002408477842003931,-3.7730435971994325e-05
2007-01-01,4.6,3.2,7102.6,11403.7,9538.7,108.5,4.75952381,5.248387097,1137917.0,99.86,208.6,101.2754,1438.2,0.013999999999999999,0.013933360367832215,0.005297747188487634,-0.0002718046530407747,-0.0896121586896872,0.00261148205135453,-0.003923795940000474,0.002209101848849926,0.013267346810335923,0.19502381000000035,0.010322581000000497,0.0038498556304138454,0.0004293651797846465
2007-02-01,4.5,3.6,7103.375,11439.6,9566.0,108.24,4.722631579,5.258928571,1139032.0,100.8096,209.135,101.321,1406.8,-0.0218,-0.02207471006856654,0.0028579374271000546,0.0031431561600960833,0.11778303565638337,0.00010911497198207165,0.009464384125184466,0.0009793808197944287,-0.0023991891179822034,-0.036892231000000386,0.01054147400000005,0.004973570398846716,0.0005948649155138597
2007-03-01,4.4,3.9,7191.45,11475.0,9611.7,108.34,4.564545455,5.256774194,1146624.0,101.0257,209.418,101.3767,1420.9,0.01,0.00997285204420173,0.004765961142776831,0.003089735641212954,0.08004270767353638,0.012399035669663938,0.002141350720860302,0.006643193832177374,0.0009234463672207482,-0.15808612399999955,-0.002154377000000096,0.003921380632790017,-0.002079938973951201
