Date,Normalized GDP
1/12/1990,99.35104000000000
1/1/1991,99.10445000000000
1/2/1991,98.92297000000001
1/3/1991,98.80978000000000
1/4/1991,98.74979000000000
1/5/1991,98.72202000000000
1/6/1991,98.70782000000000
1/7/1991,98.69681000000000
1/8/1991,98.68635000000000
1/9/1991,98.68073000000000
1/10/1991,98.69019000000000
1/11/1991,98.72649000000000
1/12/1991,98.79716999999999
1/1/1992,98.89793000000000
1/2/1992,99.01931000000000
1/3/1992,99.15116999999999
1/4/1992,99.28545000000000
1/5/1992,99.41605000000000
1/6/1992,99.53831000000000
1/7/1992,99.64852000000000
1/8/1992,99.74229000000000
1/9/1992,99.81337000000001
1/10/1992,99.85355000000000
1/11/1992,99.85539000000000
1/12/1992,99.81686000000001
1/1/1993,99.74854000000001
1/2/1993,99.66578000000000
1/3/1993,99.58287000000000
1/4/1993,99.50812000000001
1/5/1993,99.44736000000000
1/6/1993,99.40661000000000
1/7/1993,99.39357000000000
1/8/1993,99.41553000000000
1/9/1993,99.47499000000001
1/10/1993,99.56271000000000
1/11/1993,99.66566000000000
1/12/1993,99.77292000000000
1/1/1994,99.88000000000000
1/2/1994,99.98527000000000
1/3/1994,100.08610000000000
1/4/1994,100.17470000000000
1/5/1994,100.24260000000000
1/6/1994,100.28540000000000
1/7/1994,100.30860000000000
1/8/1994,100.32020000000000
1/9/1994,100.32380000000001
1/10/1994,100.31280000000000
1/11/1994,100.27650000000000
1/12/1994,100.20680000000000
1/1/1995,100.10710000000000
1/2/1995,99.98653000000000
1/3/1995,99.85683000000000
1/4/1995,99.73045999999999
1/5/1995,99.61799999999999
1/6/1995,99.52531000000000
1/7/1995,99.44963000000000
1/8/1995,99.38527999999999
1/9/1995,99.32805000000000
1/10/1995,99.27839000000000
1/11/1995,99.24084000000001
1/12/1995,99.22251000000000
1/1/1996,99.23076000000000
1/2/1996,99.27070999999999
1/3/1996,99.34074000000000
1/4/1996,99.42561000000001
1/5/1996,99.50573000000000
1/6/1996,99.56536000000000
1/7/1996,99.60082000000000
1/8/1996,99.61481999999999
1/9/1996,99.61235000000001
